gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
1,male,1,3,3,20050829175521,20170926080830,31090,4412,1452,22840,7778,3,0,137,777,126,923,27792,1.48165413798567,1596
1,unknown,1,3,3,20140614010138,20150330042210,1369,290,147,231,26,0,0,14,1,2,21,1240,1.48165413798567,1596
0,unknown,3,3,3,20030104001304,20170625230413,14404,5287,1102,5390,1030,0,0,357,1003,174,981,11128,1.48165413798567,1596
1,unknown,1,0,2,20060110215821,20170416052045,52,4115,23,38,0,0,0,11,2,9,0,29,0.800528377424059,664
0,unknown,3,3,1,20100922042433,20170716225250,10032,2490,1090,3840,3076,0,0,98,95,186,496,9137,0.661673179614133,477
0,unknown,3,0,1,20060207024302,20140219125529,52,2935,10,12,3,0,0,11,0,4,0,32,1.05714931610548,1074
0,unknown,3,2,3,20060807122841,20170205164626,272,3836,57,79,12,0,0,47,1,11,8,203,0.831953524648453,917
1,male,1,1,3,20070406144604,20140720181728,163,2663,52,51,0,0,0,31,4,0,0,118,0.594368207936839,493
0,unknown,3,2,1,20151123233340,20170706024255,311,592,64,163,23,0,0,18,20,22,31,209,0.982449108801872,752
0,unknown,3,2,1,20120802011403,20121014015312,381,74,35,45,1,0,0,3,0,0,8,224,0.982449108801872,752
1,male,1,1,3,20160816202328,20170926221541,119,407,26,33,0,0,0,58,4,2,49,6,0.594368207936839,493
1,unknown,1,3,2,20061014141112,20131213230616,1524,2618,342,315,41,0,0,12,19,30,27,1426,1.00522694513289,817
1,male,1,1,2,20100123185201,20141017215613,164,1729,34,28,2,0,0,28,1,0,10,55,1.02771709743701,841
0,unknown,3,2,2,20090207192129,20130704163416,832,1609,132,188,4,0,0,7,9,0,58,743,0.915024129447388,978
1,unknown,1,2,2,20051126192726,20121105144936,713,2537,190,195,26,0,0,42,11,65,43,549,0.915024129447388,978
1,male,3,0,1,20140417183149,20140528011456,60,42,2,38,0,0,0,2,0,0,0,58,1.05714931610548,1074
0,unknown,3,0,1,20060412163221,20130605221620,58,2612,27,28,1,0,0,8,2,7,11,30,1.05714931610548,1074
1,unknown,1,3,0,20131020171136,20140104164903,1528,77,61,300,34,0,0,3,0,0,14,1508,0.865617488080534,412
0,unknown,3,3,2,20110107012911,20141130053039,1044,1424,206,203,13,0,0,2,1,37,12,974,1.00522694513289,817
1,unknown,1,0,2,20170924164803,20170930021024,68,7,6,3,0,0,0,11,0,0,0,57,0.800528377424059,664
1,unknown,1,2,2,20080525152312,20120805022144,720,1534,271,187,12,0,0,49,11,24,19,611,0.915024129447388,978
1,male,3,3,3,20071121184354,20161024060955,9050,3261,445,3569,143,0,0,243,61,67,138,7581,1.48165413798567,1596
1,unknown,1,2,3,20060919025021,20131106214228,506,2606,105,104,17,0,0,64,3,21,27,375,0.831953524648453,917
0,unknown,3,1,2,20140429152809,20140930172044,187,155,13,9,1,0,0,5,1,1,21,159,1.02771709743701,841
1,unknown,1,1,3,20080627224835,20140612194623,122,2177,60,38,0,0,0,59,1,14,6,39,0.594368207936839,493
2,unknown,2,1,1,20161020094150,20170330141549,167,162,20,9,1,0,0,66,2,11,1,87,0.997535302103113,994
1,unknown,1,0,3,20081104224648,20140117192134,67,1901,38,28,1,0,0,13,0,8,6,40,0.411985187306913,297
1,male,1,1,3,20130526013302,20140208184155,106,259,15,49,28,0,0,39,2,1,4,56,0.594368207936839,493
0,unknown,3,3,0,20131128031303,20170922025036,5232,1395,324,502,197,0,0,1,0,6,8,5204,0.865617488080534,412
1,male,1,2,2,20090727065431,20140429060205,723,1738,187,50,1,0,0,1,0,1,24,278,0.915024129447388,978
0,unknown,3,1,0,20040822214619,20141026113335,198,3718,61,158,4,0,0,8,13,4,4,165,1.29126262950745,974
0,unknown,3,0,1,20080622154828,20170110093934,57,3125,24,32,1,0,0,1,0,35,1,20,1.05714931610548,1074
2,female,2,0,1,20140825220126,20140916195622,59,23,4,6,1,0,0,48,0,0,4,7,1.05714931610548,1074
0,unknown,3,2,3,20060812234251,20140211151450,818,2741,156,249,26,0,0,62,5,24,13,646,0.831953524648453,917
1,male,1,2,2,20040101232414,20170518015441,332,4887,82,98,5,0,0,10,3,31,6,280,0.915024129447388,978
1,unknown,1,0,2,20050920160519,20120304210759,88,2358,12,20,3,0,0,21,1,6,0,60,0.800528377424059,664
0,unknown,3,1,0,20080829082629,20170719194423,145,3247,69,89,2,0,0,6,1,10,2,121,1.29126262950745,974
0,unknown,3,2,1,20081215031415,20170426065337,291,3055,94,115,1,0,0,4,0,12,1,243,0.982449108801872,752
1,male,1,1,1,20080726100413,20141127010813,147,2316,40,49,5,0,0,2,0,0,1,143,0.997535302103113,994
1,unknown,1,3,0,20170407195621,20171002010232,2690,179,168,151,1,0,0,2,2,1,16,2221,0.865617488080534,412
1,male,1,3,3,20150729164858,20170901131532,2003,766,153,815,26,0,0,471,8,0,59,1348,1.48165413798567,1596
1,male,3,2,3,20081213210818,20170731022456,283,3153,109,79,3,0,0,8,11,36,50,172,0.831953524648453,917
1,male,1,1,2,20100823234027,20140514225050,188,1361,50,49,2,0,0,84,3,0,1,87,1.02771709743701,841
1,male,3,0,1,20130508221623,20150225220746,59,659,18,26,0,0,0,22,0,1,5,24,1.05714931610548,1074
1,unknown,1,0,2,20090130223030,20170713113724,56,3087,20,24,1,0,0,11,1,0,3,41,0.800528377424059,664
0,unknown,3,3,2,20120114221225,20170926034858,2143,2083,265,377,15,0,0,142,68,36,95,1648,1.00522694513289,817
0,unknown,3,3,2,20070124233459,20130630223343,1173,2350,239,279,20,0,0,9,0,14,1,1096,1.00522694513289,817
0,unknown,3,1,0,20120809003801,20130128233536,94,173,33,27,2,0,0,1,0,0,1,68,1.29126262950745,974
0,unknown,3,0,3,20061021145757,20140204033535,89,2664,35,42,0,0,0,16,3,0,0,69,0.411985187306913,297
1,male,1,2,3,20110920192737,20170530034355,350,2080,75,24,2,0,0,32,0,1,1,313,0.831953524648453,917
2,female,2,2,2,20120223195200,20160927131536,749,1679,89,119,7,0,0,54,2,9,30,651,0.915024129447388,978
1,male,3,1,1,20080310173552,20130926054607,188,2027,34,37,1,0,0,2,5,1,0,179,0.997535302103113,994
1,unknown,1,0,3,20120401052959,20140712223639,50,833,19,19,0,0,0,9,2,1,2,36,0.411985187306913,297
1,male,1,2,2,20071216204319,20170824181310,249,3540,122,97,2,0,0,12,2,11,5,194,0.915024129447388,978
0,unknown,3,3,2,20080402022159,20171002002621,44598,3471,2300,3763,63,0,0,287,298,260,154,36773,1.00522694513289,817
0,unknown,3,1,0,20140618224117,20140907053217,171,82,27,23,0,0,0,1,2,2,31,135,1.29126262950745,974
0,unknown,3,3,2,20050120010817,20170509031132,2011,4493,340,305,65,0,0,371,17,18,83,1391,1.00522694513289,817
1,unknown,1,1,3,20151022223228,20170902164252,166,682,43,51,8,0,0,14,1,6,2,142,0.594368207936839,493
1,male,1,2,0,20120424003126,20160828213359,452,1588,90,92,3,0,0,2,2,4,48,390,1.20440316450483,647
1,male,1,1,2,20060528205548,20140123085121,132,2798,75,78,3,0,0,8,1,14,1,106,1.02771709743701,841
1,male,1,3,3,20091207200223,20170926183524,2298,2851,400,766,14,0,0,208,330,19,48,1422,1.48165413798567,1596
1,male,1,1,3,20140811013402,20141206213001,110,118,23,25,0,0,0,31,1,0,1,58,0.594368207936839,493
1,unknown,1,1,0,20051028160710,20131115194353,101,2941,18,19,3,0,0,11,2,0,0,88,1.29126262950745,974
1,male,1,0,2,20150206093426,20150408190400,54,62,11,6,0,0,0,44,0,0,0,9,0.800528377424059,664
1,unknown,1,2,2,20140322031316,20170809195434,451,1237,95,52,19,0,0,155,0,5,17,263,0.915024129447388,978
1,male,3,3,1,20110112153404,20120803171659,1388,570,92,500,151,0,0,284,7,50,128,879,0.661673179614133,477
1,unknown,1,1,2,20130521124713,20141112154214,113,541,19,43,1,0,0,3,2,0,1,104,1.02771709743701,841
0,unknown,3,1,1,20050821105831,20120513203825,112,2458,14,42,21,0,0,12,1,0,6,90,0.997535302103113,994
1,male,1,1,3,20150126223015,20161205231707,99,680,15,33,3,0,0,25,24,1,11,35,0.594368207936839,493
1,male,1,0,2,20140725133144,20140811011508,58,18,7,15,1,0,0,13,5,0,11,24,0.800528377424059,664
1,unknown,1,0,3,20060603211342,20130214224203,92,2449,24,20,0,0,0,25,1,2,27,36,0.411985187306913,297
1,unknown,1,0,0,20100408185504,20170726231503,79,2667,14,14,4,0,0,2,0,0,0,77,1.86500803160946,1277
1,unknown,1,0,1,20130427221258,20170716233227,78,1542,36,13,1,0,0,9,0,0,2,58,1.05714931610548,1074
1,male,1,1,2,20110620162758,20150215162454,194,1337,58,70,0,0,0,28,1,0,1,155,1.02771709743701,841
1,unknown,1,0,2,20060127154249,20160322004825,73,3708,29,33,5,0,0,8,0,2,0,63,0.800528377424059,664
2,unknown,2,2,3,20160318140025,20170922152607,447,554,73,68,0,0,0,168,209,3,4,27,0.831953524648453,917
1,unknown,1,2,3,20080206040819,20120918035344,712,1687,65,43,2,0,0,107,0,42,16,316,0.831953524648453,917
0,unknown,3,1,3,20060102041516,20170710151121,108,4208,27,49,8,0,0,21,2,13,11,61,0.594368207936839,493
1,unknown,1,0,0,20140610164444,20140630194533,54,21,3,2,1,0,0,1,0,0,0,53,1.86500803160946,1277
0,unknown,3,1,1,20050523141038,20170530155957,101,4391,41,53,5,0,0,5,2,2,3,80,0.997535302103113,994
1,male,1,3,2,20101216005329,20150118191713,959,1495,84,138,11,0,0,26,4,0,9,635,1.00522694513289,817
1,male,1,1,1,20111012213931,20160219142057,129,1592,33,16,2,0,0,4,0,1,1,121,0.997535302103113,994
0,unknown,3,3,1,20100405145349,20170704141404,1303,2648,296,359,4,0,0,311,90,72,107,646,0.661673179614133,477
0,unknown,3,1,0,20150726224457,20151018022842,147,85,8,5,1,0,0,4,0,0,5,138,1.29126262950745,974
1,male,3,2,2,20120724070640,20160823043222,249,1492,67,46,1,0,0,23,7,3,44,148,0.915024129447388,978
1,unknown,1,0,0,20100527034857,20120527054227,58,732,18,10,0,0,0,4,0,8,0,46,1.86500803160946,1277
1,male,1,2,1,20150607172326,20170930165446,705,847,69,144,5,0,0,85,2,1,0,333,0.982449108801872,752
1,unknown,1,1,1,20161209020959,20170927202200,189,293,86,105,35,0,0,5,0,0,0,183,0.997535302103113,994
0,unknown,3,3,2,20090909042939,20120818184113,1194,1075,77,82,31,0,0,28,1,1,0,1101,1.00522694513289,817
2,female,2,1,2,20090716131845,20161216170807,196,2711,22,40,0,0,0,44,0,3,7,125,1.02771709743701,841
1,unknown,1,2,2,20050517052927,20130306040236,654,2851,114,127,4,0,0,73,75,70,160,255,0.915024129447388,978
1,unknown,1,0,1,20130403044806,20170901041105,88,1613,32,45,0,0,0,4,0,9,23,51,1.05714931610548,1074
0,unknown,3,2,3,20060915221312,20140524130132,611,2809,62,94,22,0,0,270,13,7,42,261,0.831953524648453,917
1,male,3,2,1,20130531210330,20150211034202,519,622,49,93,3,0,0,107,21,7,52,318,0.982449108801872,752
0,unknown,3,1,1,20060330215430,20131205165951,125,2808,64,79,6,0,0,4,0,49,1,67,0.997535302103113,994
0,unknown,3,1,2,20060815110332,20131004142048,221,2608,90,123,19,0,0,9,4,9,11,179,1.02771709743701,841
1,male,1,2,2,20151218010437,20160919013316,421,277,101,54,4,0,0,9,5,11,8,363,0.915024129447388,978
1,unknown,1,0,2,20120624021722,20121004023624,73,103,15,33,5,0,0,25,0,0,3,44,0.800528377424059,664
2,unknown,2,0,1,20131120004047,20131201155641,58,12,4,3,0,0,0,11,1,0,0,46,1.05714931610548,1074
1,male,3,0,2,20060927190117,20160127100645,79,3410,25,76,0,0,0,1,0,0,1,77,0.800528377424059,664
1,male,3,1,2,20110204155612,20150706114901,202,1614,25,51,3,0,0,30,0,4,1,131,1.02771709743701,841
2,female,2,0,1,20151015095947,20160519103852,50,218,10,10,0,0,0,16,0,2,7,25,1.05714931610548,1074
2,female,2,0,2,20141017095031,20141105123624,89,20,5,7,0,0,0,73,1,2,5,8,0.800528377424059,664
1,male,1,2,3,20160122231245,20161204003647,265,318,36,14,4,0,0,12,1,2,4,246,0.831953524648453,917
2,female,2,3,1,20121129010227,20170918111423,2664,1755,327,1359,10,0,0,9,15,0,7,2632,0.661673179614133,477
0,unknown,3,0,0,20170326161209,20170407143315,80,13,3,4,0,0,0,77,2,0,0,1,1.86500803160946,1277
0,unknown,3,2,3,20090722210514,20170811074511,838,2943,128,422,14,0,0,92,8,10,30,669,0.831953524648453,917
1,male,1,2,2,20130329050745,20170902002052,642,1619,136,197,16,0,0,41,19,31,36,510,0.915024129447388,978
1,unknown,1,3,0,20041202205658,20161208213532,4583,4390,713,705,163,0,0,5,16,3,58,4490,0.865617488080534,412
0,unknown,3,1,0,20130413113806,20170124165146,214,1383,28,38,3,0,0,2,0,0,0,210,1.29126262950745,974
2,female,2,3,0,20110927004848,20170913185951,1811,2179,171,588,2,3,1,15,360,193,247,994,0.865617488080534,412
1,male,1,2,2,20101114054106,20120820054121,299,646,43,98,8,0,0,65,0,0,3,194,0.915024129447388,978
0,unknown,3,3,0,20140916083332,20160227094131,981,530,175,191,43,0,0,1,2,0,82,874,0.865617488080534,412
1,male,1,1,1,20060113165330,20120309082219,132,2248,37,76,2,0,0,5,1,5,10,108,0.997535302103113,994
1,male,3,3,2,20120524230906,20171001201909,56441,1957,1707,5343,1718,0,0,85,9,17,11,24627,1.00522694513289,817
0,unknown,3,2,1,20090927035417,20130509010549,245,1321,52,139,3,0,0,17,3,0,32,186,0.982449108801872,752
0,unknown,3,2,2,20141111204528,20141224143446,293,44,27,148,6,0,0,38,0,1,64,187,0.915024129447388,978
1,unknown,1,3,1,20061209191953,20170517223239,21620,3813,1974,5459,544,0,0,90,199,844,730,19054,0.661673179614133,477
1,male,3,2,3,20130213054834,20170928035940,354,1689,64,35,4,0,0,58,0,0,1,287,0.831953524648453,917
1,unknown,1,0,1,20080531225701,20170926074025,52,3406,30,34,0,0,0,3,0,6,3,37,1.05714931610548,1074
1,male,3,3,3,20110917071217,20170927210522,2121,2203,407,779,259,0,0,404,24,77,21,1476,1.48165413798567,1596
0,unknown,3,3,1,20100906175006,20171001223938,11968,2583,1241,4421,229,0,0,3,14,82,28,11261,0.661673179614133,477
0,unknown,3,3,1,20140620111638,20170929144904,2658,1198,386,849,13,83,0,127,2,96,41,1565,0.661673179614133,477
2,female,2,2,2,20140207132447,20170325024038,232,1143,52,76,22,0,20,35,17,1,17,137,0.915024129447388,978
1,male,1,2,0,20080622230404,20140612011538,284,2182,108,67,5,0,0,1,0,0,2,279,1.20440316450483,647
2,unknown,2,2,2,20130822012401,20160411235142,463,964,34,37,13,0,0,12,12,0,9,423,0.915024129447388,978
1,male,3,0,0,20100815011309,20150312203830,57,1671,29,55,0,0,0,1,3,1,1,51,1.86500803160946,1277
2,female,2,2,3,20150620140402,20170926164837,240,830,112,186,15,0,3,3,0,3,0,228,0.831953524648453,917
1,male,3,3,1,20111202172659,20170314001832,21216,1930,1144,3200,49,0,0,3357,1394,1207,4551,8661,0.661673179614133,477
1,male,1,3,3,20100909185152,20170813195959,13781,2531,456,9346,2539,2,0,168,898,109,1318,11032,1.48165413798567,1596
0,unknown,3,3,2,20050512212458,20171001014148,4030,4526,437,933,100,0,0,60,134,175,114,3445,1.00522694513289,817
0,unknown,3,1,2,20120825182312,20140121122231,142,515,29,35,15,0,0,19,0,2,0,111,1.02771709743701,841
0,unknown,3,0,0,20111014075848,20160328101111,84,1628,12,18,3,0,0,1,0,4,2,77,1.86500803160946,1277
2,female,2,3,2,20140210200446,20170909224638,1722,1308,276,525,92,0,1,172,130,31,125,1084,1.00522694513289,817
0,unknown,3,0,1,20170121151016,20170426172832,79,96,12,17,3,0,0,53,0,0,2,24,1.05714931610548,1074
0,unknown,3,0,1,20150126181249,20170302184315,61,767,12,17,3,0,0,46,0,2,0,13,1.05714931610548,1074
1,male,3,3,1,20100925151222,20170313160441,875,2362,141,553,2,0,0,15,8,294,31,479,0.661673179614133,477
0,unknown,3,0,0,20150624092202,20170214171015,68,602,13,29,0,0,0,1,0,0,1,66,1.86500803160946,1277
0,unknown,3,3,0,20060524211627,20170607161005,43369,4033,1945,19463,62,8,0,682,12554,1035,3994,21055,0.865617488080534,412
0,unknown,3,2,1,20080809171946,20170323031411,263,3149,145,196,4,0,0,3,27,3,109,112,0.982449108801872,752
0,unknown,3,1,2,20090802200817,20140618141618,148,1782,33,16,0,0,0,12,6,15,53,62,1.02771709743701,841
0,unknown,3,1,1,20090521001606,20151105185045,147,2360,68,69,13,0,0,17,0,0,0,123,0.997535302103113,994
0,unknown,3,2,1,20070619235022,20170803134756,496,3699,247,69,1,0,0,10,0,17,47,415,0.982449108801872,752
2,unknown,2,0,1,20161020075515,20170518112744,71,211,11,7,0,0,0,65,0,0,3,3,1.05714931610548,1074
2,unknown,2,1,2,20160528143631,20160801032404,205,66,36,26,5,0,0,71,5,8,0,121,1.02771709743701,841
1,unknown,1,3,1,20051206175218,20170303185058,880,4106,94,228,10,0,0,8,12,0,2,831,0.661673179614133,477
0,unknown,3,0,0,20110527132725,20130228051149,64,644,39,50,0,0,0,11,3,0,4,44,1.86500803160946,1277
0,unknown,3,3,1,20071023135639,20130922090611,5395,2162,832,2447,22,1,0,16,9,15,4,5200,0.661673179614133,477
1,male,3,3,1,20120921150522,20170916202710,22943,1822,1175,10284,81,1,0,75,49,59,127,14669,0.661673179614133,477
0,unknown,3,3,3,20130315203842,20170824173457,32343,1624,513,2453,1310,0,0,77,3,11,27,31344,1.48165413798567,1596
1,unknown,1,2,3,20051120210314,20170906014649,828,4309,80,109,55,0,0,73,5,3,26,673,0.831953524648453,917
1,male,3,0,1,20170327183702,20170706143328,71,102,34,51,4,0,0,3,0,0,2,66,1.05714931610548,1074
1,male,1,0,1,20070303003920,20161227112033,57,3588,24,33,0,0,0,1,9,3,1,41,1.05714931610548,1074
1,male,3,2,1,20110117050707,20170912185139,229,2431,146,20,3,0,0,1,2,0,9,217,0.982449108801872,752
0,unknown,3,3,1,20110711181753,20160624042805,1056,1811,223,281,12,28,0,4,4,35,4,1007,0.661673179614133,477
1,male,3,0,2,20111111131047,20170915010221,88,2136,23,17,4,0,0,19,0,0,2,67,0.800528377424059,664
0,unknown,3,3,3,20060131124117,20170928164343,11741,4259,2145,2379,451,0,0,219,58,77,244,11112,1.48165413798567,1596
1,unknown,1,0,3,20091031182132,20140601161155,67,1675,21,16,0,0,0,46,0,0,0,19,0.411985187306913,297
1,unknown,1,0,1,20101030220701,20120428161756,87,547,22,31,2,0,0,10,1,6,0,66,1.05714931610548,1074
1,unknown,1,1,2,20060424103641,20140805091718,150,3026,24,99,0,0,0,30,20,4,19,75,1.02771709743701,841
1,male,1,1,2,20100619124544,20150318211822,100,1734,31,31,1,0,0,23,4,9,3,53,1.02771709743701,841
0,unknown,3,3,3,20070319182613,20161109115723,1508,3524,80,1033,31,0,0,112,62,79,60,1162,1.48165413798567,1596
1,male,3,3,1,20060822205927,20170915140712,2012,4043,343,653,37,0,0,89,94,26,51,1722,0.661673179614133,477
1,unknown,1,0,0,20130409203520,20131203210825,88,239,13,30,0,0,0,1,0,0,0,87,1.86500803160946,1277
1,unknown,1,2,2,20060719172056,20170420082349,600,3929,124,196,22,0,0,10,3,4,40,542,0.915024129447388,978
1,male,1,3,2,20090202112043,20170114213235,8733,2904,836,1369,103,0,0,337,213,244,536,6620,1.00522694513289,817
0,unknown,3,1,1,20131104151836,20170207175237,100,1192,22,63,2,0,0,5,0,0,1,93,0.997535302103113,994
1,unknown,1,0,3,20160731185732,20160819155451,55,20,4,10,0,0,0,39,0,0,1,15,0.411985187306913,297
1,male,1,3,2,20100905164349,20140716174435,1717,1411,350,139,9,0,0,44,1,10,31,1557,1.00522694513289,817
1,unknown,1,0,2,20070722200121,20130220201544,68,2041,17,43,0,0,0,7,0,0,11,49,0.800528377424059,664
1,male,3,2,2,20130406034312,20170208030047,787,1405,46,86,30,0,0,56,0,1,3,715,0.915024129447388,978
1,unknown,1,2,3,20150222194019,20160913061038,384,570,74,59,1,0,0,3,5,0,3,86,0.831953524648453,917
1,unknown,1,3,3,20031111195624,20170502163936,6843,4922,790,3247,139,3,0,47,642,272,298,4900,1.48165413798567,1596
1,unknown,1,2,3,20111009042017,20170928073349,428,2182,133,110,2,0,0,68,0,2,6,344,0.831953524648453,917
0,unknown,3,3,2,20120603184033,20151028165618,857,1243,255,142,12,0,0,3,4,4,2,843,1.00522694513289,817
1,unknown,1,2,2,20050923001452,20120415062935,237,2397,28,25,18,0,0,76,0,0,9,152,0.915024129447388,978
1,unknown,1,0,2,20080403002832,20170801140721,65,3408,19,18,5,0,0,2,0,1,2,60,0.800528377424059,664
1,male,3,3,3,20090930154605,20120628124547,2324,1003,241,1167,225,0,0,278,26,12,60,1731,1.48165413798567,1596
0,unknown,3,3,3,20070817152610,20170816124944,1776,3653,471,1180,25,0,0,10,116,33,10,1598,1.48165413798567,1596
0,unknown,3,0,1,20121201131915,20130204094430,63,66,6,5,1,0,0,1,0,0,1,61,1.05714931610548,1074
1,male,1,3,2,20090206034754,20170930172906,25068,3159,1259,16128,309,0,0,280,97,50,119,20807,1.00522694513289,817
1,male,3,3,1,20141208062811,20170928015331,4842,1026,509,450,7,0,0,1362,0,1,5,1213,0.661673179614133,477
1,male,1,3,3,20060802201330,20170531203601,2251,3956,562,865,173,0,0,95,48,37,36,1951,1.48165413798567,1596
1,male,1,2,2,20130824231445,20170419031911,235,1335,36,127,7,0,0,15,6,4,45,161,0.915024129447388,978
1,male,1,3,3,20060605204009,20171001001107,6342,4137,676,1295,51,0,0,47,374,289,224,5233,1.48165413798567,1596
0,unknown,3,1,2,20120404183624,20150426211049,193,1118,31,33,0,0,0,24,124,10,6,21,1.02771709743701,841
0,unknown,3,0,0,20050525120009,20130403205145,80,2871,21,48,0,0,0,3,0,0,1,76,1.86500803160946,1277
1,unknown,1,1,1,20120404093506,20141117151620,167,958,44,51,13,0,0,2,0,1,0,162,0.997535302103113,994
1,unknown,1,0,0,20160818035007,20170420173238,51,246,5,3,1,0,0,50,0,0,0,1,1.86500803160946,1277
1,male,3,0,2,20141020190346,20170901173520,53,1048,28,23,0,0,0,3,2,0,0,48,0.800528377424059,664
0,unknown,3,0,2,20080715222248,20120211005245,54,1307,16,20,0,0,0,18,0,0,0,35,0.800528377424059,664
1,unknown,1,2,2,20070918184434,20170404174807,642,3487,130,88,4,0,0,29,4,198,103,304,0.915024129447388,978
1,male,1,0,1,20070328010053,20120601202828,88,1893,30,36,0,0,0,1,0,13,0,74,1.05714931610548,1074
0,unknown,3,2,0,20160707220553,20170727024020,676,386,111,22,0,0,0,3,0,2,4,665,1.20440316450483,647
1,male,3,1,2,20090111151329,20161027203227,162,2847,34,122,15,0,0,6,4,1,2,146,1.02771709743701,841
1,male,1,2,2,20110204102403,20170321083254,348,2238,132,172,0,0,0,9,0,3,0,334,0.915024129447388,978
1,unknown,1,3,1,20050427012748,20170726141834,1934,4474,203,706,10,0,0,106,115,104,106,1479,0.661673179614133,477
1,male,1,3,2,20080420111904,20170929154120,18657,3450,1161,8816,28,4,0,140,5039,440,3300,8002,1.00522694513289,817
1,male,1,0,2,20051024004132,20150712075654,54,3549,19,36,1,0,0,4,0,4,1,45,0.800528377424059,664
1,male,3,1,0,20070810030237,20170917015129,156,3692,46,71,0,0,0,2,2,5,3,139,1.29126262950745,974
0,unknown,3,2,1,20110928215025,20160711064640,297,1749,68,73,0,0,0,1,5,1,10,272,0.982449108801872,752
1,male,1,0,1,20161204214436,20170815205759,69,255,19,30,13,0,0,1,5,2,6,51,1.05714931610548,1074
1,male,1,3,2,20130330195634,20170222182451,878,1426,158,201,40,0,0,123,18,53,37,599,1.00522694513289,817
1,unknown,1,3,3,20080204113733,20160712020504,1215,3082,193,273,76,0,0,70,0,9,26,1086,1.48165413798567,1596
